"subject","trial","condition","sp","value","stim","acc","value_prioritem1","value_prioritem","exp"
"699",27,"divided attention",12,4,"chief",0,"2",2,1
"699",27,"divided attention",13,3,"lens",0,"4",4,1
"699",27,"divided attention",14,9,"hall",0,"3",3,1
"699",27,"divided attention",15,3,"message",0,"9",9,1
"699",27,"divided attention",16,5,"broom",0,"3",3,1
"699",27,"divided attention",17,7,"patch",0,"5",5,1
"699",27,"divided attention",18,1,"ghost",0,"7",7,1
"699",27,"divided attention",19,8,"pork",0,"1",1,1
"699",27,"divided attention",20,6,"port",0,"8",8,1
"700",4,"full attention",1,4,"garment",0,NA,NA,1
"700",4,"full attention",2,3,"lung",1,"4",4,1
"700",4,"full attention",3,1,"file",0,"3",3,1
"700",4,"full attention",4,6,"pole",0,"1",1,1
"700",4,"full attention",5,10,"dough",0,"6",6,1
"700",4,"full attention",6,9,"group",1,"10",10,1
"700",4,"full attention",7,7,"sink",0,"9",9,1
"700",4,"full attention",8,7,"guest",1,"7",7,1
"700",4,"full attention",9,8,"guide",0,"7",7,1
"700",4,"full attention",10,3,"sheep",1,"8",8,1
"700",4,"full attention",11,2,"iron",0,"3",3,1
"700",4,"full attention",12,10,"blade",1,"2",2,1
"700",4,"full attention",13,6,"zipper",0,"10",10,1
"700",4,"full attention",14,4,"tray",0,"6",6,1
"700",4,"full attention",15,9,"hour",1,"4",4,1
"700",4,"full attention",16,5,"cable",1,"9",9,1
"700",4,"full attention",17,5,"port",0,"5",5,1
"700",4,"full attention",18,1,"doll",0,"5",5,1
"700",4,"full attention",19,2,"throat",0,"1",1,1
"700",4,"full attention",20,8,"cube",0,"2",2,1
"700",8,"full attention",1,5,"spool",1,NA,NA,1
"700",8,"full attention",2,7,"vest",1,"5",5,1
"700",8,"full attention",3,1,"mayor",1,"7",7,1
"700",8,"full attention",4,1,"chain",0,"1",1,1
"700",8,"full attention",5,2,"lane",0,"1",1,1
"700",8,"full attention",6,8,"deck",1,"2",2,1
"700",8,"full attention",7,7,"carpet",0,"8",8,1
"700",8,"full attention",8,6,"spot",0,"7",7,1
"700",8,"full attention",9,4,"front",1,"6",6,1
"700",8,"full attention",10,10,"tide",0,"4",4,1
"700",8,"full attention",11,3,"dust",0,"10",10,1
"700",8,"full attention",12,6,"stair",0,"3",3,1
"700",8,"full attention",13,2,"garlic",0,"6",6,1
"700",8,"full attention",14,10,"wink",0,"2",2,1
"700",8,"full attention",15,4,"coach",0,"10",10,1
"700",8,"full attention",16,5,"news",0,"4",4,1
"700",8,"full attention",17,8,"goat",1,"5",5,1
"700",8,"full attention",18,9,"hall",1,"8",8,1
"700",8,"full attention",19,3,"mold",1,"9",9,1
"700",8,"full attention",20,9,"seat",0,"3",3,1
"700",12,"full attention",1,10,"line",1,NA,NA,1
"700",12,"full attention",2,7,"spoon",1,"10",10,1
"700",12,"full attention",3,9,"vase",1,"7",7,1
"700",12,"full attention",4,3,"battle",1,"9",9,1
"700",12,"full attention",5,9,"knob",0,"3",3,1
"700",12,"full attention",6,6,"spray",0,"9",9,1
"700",12,"full attention",7,5,"garbage",0,"6",6,1
"700",12,"full attention",8,4,"stem",0,"5",5,1
"700",12,"full attention",9,1,"beggar",1,"4",4,1
"700",12,"full attention",10,8,"sweat",0,"1",1,1
"700",12,"full attention",11,2,"snail",1,"8",8,1
"700",12,"full attention",12,1,"hole",1,"2",2,1
"700",12,"full attention",13,10,"pupil",0,"1",1,1
"700",12,"full attention",14,4,"drink",0,"10",10,1
"700",12,"full attention",15,8,"miner",1,"4",4,1
"700",12,"full attention",16,2,"puddle",0,"8",8,1
"700",12,"full attention",17,6,"smoke",0,"2",2,1
"700",12,"full attention",18,7,"antique",1,"6",6,1
"700",12,"full attention",19,5,"toast",1,"7",7,1
"700",12,"full attention",20,3,"troop",0,"5",5,1
"700",16,"full attention",1,3,"flare",0,NA,NA,1
"700",16,"full attention",2,5,"resort",1,"3",3,1
"700",16,"full attention",3,2,"cord",1,"5",5,1
"700",16,"full attention",4,4,"tail",1,"2",2,1
"700",16,"full attention",5,6,"tribe",1,"4",4,1
"700",16,"full attention",6,2,"pepper",0,"6",6,1
"700",16,"full attention",7,9,"tire",0,"2",2,1
"700",16,"full attention",8,10,"barrel",0,"9",9,1
"700",16,"full attention",9,1,"shark",1,"10",10,1
"700",16,"full attention",10,5,"tourist",0,"1",1,1
"700",16,"full attention",11,8,"duel",1,"5",5,1
"700",16,"full attention",12,7,"ground",0,"8",8,1
"700",16,"full attention",13,6,"speck",0,"7",7,1
"700",16,"full attention",14,4,"flannel",0,"6",6,1
"700",16,"full attention",15,7,"scar",1,"4",4,1
"700",16,"full attention",16,8,"coal",1,"7",7,1
"700",16,"full attention",17,9,"camel",1,"8",8,1
"700",16,"full attention",18,1,"door",0,"9",9,1
"700",16,"full attention",19,10,"voter",1,"1",1,1
"700",16,"full attention",20,3,"suit",0,"10",10,1
"700",20,"full attention",1,1,"brass",1,NA,NA,1
"700",20,"full attention",2,5,"parcel",1,"1",1,1
"700",20,"full attention",3,8,"capsule",1,"5",5,1
"700",20,"full attention",4,3,"crow",0,"8",8,1
"700",20,"full attention",5,10,"produce",0,"3",3,1
"700",20,"full attention",6,8,"loop",0,"10",10,1
"700",20,"full attention",7,5,"scale",0,"8",8,1
"700",20,"full attention",8,2,"journal",1,"5",5,1
"700",20,"full attention",9,2,"note",1,"2",2,1
"700",20,"full attention",10,7,"post",1,"2",2,1
"700",20,"full attention",11,6,"hammer",1,"7",7,1
"700",20,"full attention",12,9,"storm",1,"6",6,1
"700",20,"full attention",13,4,"brake",0,"9",9,1
"700",20,"full attention",14,1,"napkin",0,"4",4,1
"700",20,"full attention",15,3,"rake",0,"1",1,1
"700",20,"full attention",16,9,"message",0,"3",3,1
"700",20,"full attention",17,6,"platter",1,"9",9,1
"700",20,"full attention",18,7,"jelly",1,"6",6,1
"700",20,"full attention",19,10,"pollen",1,"7",7,1
"700",20,"full attention",20,4,"labor",0,"10",10,1
"700",24,"full attention",1,6,"nail",1,NA,NA,1
"700",24,"full attention",2,4,"tube",1,"6",6,1
"700",24,"full attention",3,10,"pile",0,"4",4,1
"700",24,"full attention",4,7,"square",1,"10",10,1
"700",24,"full attention",5,3,"spade",1,"7",7,1
"700",24,"full attention",6,8,"cannon",1,"3",3,1
"700",24,"full attention",7,9,"hero",1,"8",8,1
"700",24,"full attention",8,1,"coil",1,"9",9,1
"700",24,"full attention",9,6,"slipper",0,"1",1,1
"700",24,"full attention",10,10,"flag",0,"6",6,1
"700",24,"full attention",11,3,"sound",0,"10",10,1
"700",24,"full attention",12,1,"inch",0,"3",3,1
"700",24,"full attention",13,5,"bowl",1,"1",1,1
"700",24,"full attention",14,9,"arch",1,"5",5,1
"700",24,"full attention",15,5,"judge",0,"9",9,1
"700",24,"full attention",16,8,"court",1,"5",5,1
"700",24,"full attention",17,2,"lens",0,"8",8,1
"700",24,"full attention",18,4,"rail",1,"2",2,1
"700",24,"full attention",19,7,"mule",0,"4",4,1
"700",24,"full attention",20,2,"bunch",0,"7",7,1
"701",6,"distracted - familiar",1,8,"scar",1,NA,NA,1
"701",6,"distracted - familiar",2,9,"tomb",0,"8",8,1
"701",6,"distracted - familiar",3,5,"freight",1,"9",9,1
"701",6,"distracted - familiar",4,8,"cape",0,"5",5,1
"701",6,"distracted - familiar",5,3,"cord",0,"8",8,1
"701",6,"distracted - familiar",6,7,"spade",0,"3",3,1
"701",6,"distracted - familiar",7,6,"flare",0,"7",7,1
"701",6,"distracted - familiar",8,2,"group",0,"6",6,1
"701",6,"distracted - familiar",9,4,"copper",1,"2",2,1
"701",6,"distracted - familiar",10,4,"stair",0,"4",4,1
"701",6,"distracted - familiar",11,10,"ticket",0,"4",4,1
"701",6,"distracted - familiar",12,5,"vein",0,"10",10,1
"701",6,"distracted - familiar",13,3,"front",1,"5",5,1
"701",6,"distracted - familiar",14,7,"fable",0,"3",3,1
"701",6,"distracted - familiar",15,1,"cast",0,"7",7,1
"701",6,"distracted - familiar",16,9,"door",0,"1",1,1
"701",6,"distracted - familiar",17,10,"purse",1,"9",9,1
"701",6,"distracted - familiar",18,2,"skull",0,"10",10,1
"701",6,"distracted - familiar",19,1,"spoon",0,"2",2,1
"701",6,"distracted - familiar",20,6,"mayor",0,"1",1,1
"701",10,"distracted - familiar",1,5,"toast",1,NA,NA,1
"701",10,"distracted - familiar",2,4,"flannel",1,"5",5,1
"701",10,"distracted - familiar",3,7,"chain",1,"4",4,1
"701",10,"distracted - familiar",4,2,"case",0,"7",7,1
"701",10,"distracted - familiar",5,10,"shovel",0,"2",2,1
"701",10,"distracted - familiar",6,9,"belt",1,"10",10,1
"701",10,"distracted - familiar",7,6,"resort",0,"9",9,1
"701",10,"distracted - familiar",8,2,"cork",0,"6",6,1
"701",10,"distracted - familiar",9,9,"journal",0,"2",2,1
"701",10,"distracted - familiar",10,4,"brush",0,"9",9,1
"701",10,"distracted - familiar",11,1,"spinach",1,"4",4,1
"701",10,"distracted - familiar",12,3,"dome",0,"1",1,1
"701",10,"distracted - familiar",13,6,"wave",0,"3",3,1
"701",10,"distracted - familiar",14,3,"knuckle",0,"6",6,1
"701",10,"distracted - familiar",15,8,"brass",1,"3",3,1
"701",10,"distracted - familiar",16,7,"thunder",0,"8",8,1
"701",10,"distracted - familiar",17,8,"arch",0,"7",7,1
"701",10,"distracted - familiar",18,5,"sneeze",0,"8",8,1
"701",10,"distracted - familiar",19,1,"pork",0,"5",5,1
"701",10,"distracted - familiar",20,10,"speck",0,"1",1,1
"701",14,"distracted - familiar",1,6,"scent",1,NA,NA,1
"701",14,"distracted - familiar",2,5,"racquet",0,"6",6,1
"701",14,"distracted - familiar",3,3,"device",0,"5",5,1
"701",14,"distracted - familiar",4,1,"dust",0,"3",3,1
"701",14,"distracted - familiar",5,9,"fence",0,"1",1,1
"701",14,"distracted - familiar",6,3,"lumber",0,"9",9,1
"701",14,"distracted - familiar",7,4,"carpet",0,"3",3,1
"701",14,"distracted - familiar",8,8,"deck",0,"4",4,1
"701",14,"distracted - familiar",9,2,"pole",0,"8",8,1
"701",14,"distracted - familiar",10,2,"collar",0,"2",2,1
"701",14,"distracted - familiar",11,7,"author",0,"2",2,1
"701",14,"distracted - familiar",12,9,"doll",1,"7",7,1
"701",14,"distracted - familiar",13,10,"twig",1,"9",9,1
"701",14,"distracted - familiar",14,7,"sound",1,"10",10,1
"701",14,"distracted - familiar",15,8,"foot",0,"7",7,1
"701",14,"distracted - familiar",16,5,"button",0,"8",8,1
"701",14,"distracted - familiar",17,1,"steel",1,"5",5,1
"701",14,"distracted - familiar",18,4,"nerve",1,"1",1,1
"701",14,"distracted - familiar",19,10,"magnet",0,"4",4,1
"701",14,"distracted - familiar",20,6,"puddle",0,"10",10,1
"701",18,"distracted - familiar",1,10,"stem",1,NA,NA,1
"701",18,"distracted - familiar",2,6,"breath",0,"10",10,1
"701",18,"distracted - familiar",3,10,"garlic",1,"6",6,1
"701",18,"distracted - familiar",4,4,"camel",1,"10",10,1
"701",18,"distracted - familiar",5,5,"cave",1,"4",4,1
"701",18,"distracted - familiar",6,6,"tourist",0,"5",5,1
"701",18,"distracted - familiar",7,1,"sleeve",0,"6",6,1
"701",18,"distracted - familiar",8,2,"dresser",1,"1",1,1
"701",18,"distracted - familiar",9,2,"rake",0,"2",2,1
"701",18,"distracted - familiar",10,4,"ride",1,"2",2,1
"701",18,"distracted - familiar",11,7,"desk",1,"4",4,1
"701",18,"distracted - familiar",12,3,"paper",0,"7",7,1
"701",18,"distracted - familiar",13,8,"court",0,"3",3,1
"701",18,"distracted - familiar",14,8,"riddle",1,"8",8,1
"701",18,"distracted - familiar",15,1,"sponge",0,"8",8,1
"701",18,"distracted - familiar",16,9,"cellar",0,"1",1,1
"701",18,"distracted - familiar",17,5,"race",1,"9",9,1
"701",18,"distracted - familiar",18,9,"crumb",0,"5",5,1
"701",18,"distracted - familiar",19,7,"sheep",0,"9",9,1
"701",18,"distracted - familiar",20,3,"stick",0,"7",7,1
"701",22,"distracted - familiar",1,3,"sweat",1,NA,NA,1
"701",22,"distracted - familiar",2,1,"corner",0,"3",3,1
"701",22,"distracted - familiar",3,4,"mile",1,"1",1,1
"701",22,"distracted - familiar",4,9,"mule",1,"4",4,1
"701",22,"distracted - familiar",5,2,"platter",0,"9",9,1
"701",22,"distracted - familiar",6,8,"pile",1,"2",2,1
"701",22,"distracted - familiar",7,6,"plum",0,"8",8,1
"701",22,"distracted - familiar",8,10,"taste",0,"6",6,1
"701",22,"distracted - familiar",9,1,"mole",1,"10",10,1
"701",22,"distracted - familiar",10,7,"file",1,"1",1,1
"701",22,"distracted - familiar",11,3,"hero",0,"7",7,1
"701",22,"distracted - familiar",12,7,"tail",0,"3",3,1
"701",22,"distracted - familiar",13,10,"wind",0,"7",7,1
"701",22,"distracted - familiar",14,2,"spot",0,"10",10,1
"701",22,"distracted - familiar",15,9,"cannon",0,"2",2,1
"701",22,"distracted - familiar",16,8,"ghost",0,"9",9,1
"701",22,"distracted - familiar",17,5,"thread",0,"8",8,1
"701",22,"distracted - familiar",18,6,"coal",1,"5",5,1
"701",22,"distracted - familiar",19,4,"bean",0,"6",6,1
"701",22,"distracted - familiar",20,5,"vest",0,"4",4,1
"701",26,"distracted - familiar",1,3,"ditch",1,NA,NA,1
"701",26,"distracted - familiar",2,6,"base",1,"3",3,1
"701",26,"distracted - familiar",3,1,"iron",1,"6",6,1
"701",26,"distracted - familiar",4,7,"decoy",0,"1",1,1
"701",26,"distracted - familiar",5,4,"troop",0,"7",7,1
"701",26,"distracted - familiar",6,9,"curb",0,"4",4,1
"701",26,"distracted - familiar",7,3,"tune",0,"9",9,1
"701",26,"distracted - familiar",8,5,"tire",0,"3",3,1
"701",26,"distracted - familiar",9,5,"napkin",0,"5",5,1
"701",26,"distracted - familiar",10,2,"tray",0,"5",5,1
"701",26,"distracted - familiar",11,8,"owner",0,"2",2,1
"701",26,"distracted - familiar",12,2,"stool",0,"8",8,1
"701",26,"distracted - familiar",13,6,"card",0,"2",2,1
"701",26,"distracted - familiar",14,10,"pound",0,"6",6,1
"701",26,"distracted - familiar",15,4,"produce",1,"10",10,1
"701",26,"distracted - familiar",16,10,"straw",0,"4",4,1
"701",26,"distracted - familiar",17,1,"starch",1,"10",10,1
"701",26,"distracted - familiar",18,8,"spear",0,"1",1,1
"701",26,"distracted - familiar",19,9,"cement",0,"8",8,1
"701",26,"distracted - familiar",20,7,"spray",0,"9",9,1
"702",6,"distracted - unfamiliar",1,10,"antique",0,NA,NA,1
"702",6,"distracted - unfamiliar",2,2,"fence",1,"10",10,1
"702",6,"distracted - unfamiliar",3,7,"tail",0,"2",2,1
"702",6,"distracted - unfamiliar",4,9,"locker",1,"7",7,1
"702",6,"distracted - unfamiliar",5,6,"noodle",1,"9",9,1
"702",6,"distracted - unfamiliar",6,3,"cement",0,"6",6,1
"702",6,"distracted - unfamiliar",7,1,"thunder",1,"3",3,1
"702",6,"distracted - unfamiliar",8,10,"coach",0,"1",1,1
"702",6,"distracted - unfamiliar",9,5,"troop",0,"10",10,1
"702",6,"distracted - unfamiliar",10,8,"spray",1,"5",5,1
"702",6,"distracted - unfamiliar",11,4,"device",0,"8",8,1
"702",6,"distracted - unfamiliar",12,9,"beggar",0,"4",4,1
"702",6,"distracted - unfamiliar",13,8,"thread",0,"9",9,1
"702",6,"distracted - unfamiliar",14,5,"bandage",0,"8",8,1
"702",6,"distracted - unfamiliar",15,7,"file",0,"5",5,1
"702",6,"distracted - unfamiliar",16,6,"point",0,"7",7,1
"702",6,"distracted - unfamiliar",17,1,"ticket",0,"6",6,1
"702",6,"distracted - unfamiliar",18,3,"guard",1,"1",1,1
"702",6,"distracted - unfamiliar",19,4,"step",0,"3",3,1
"702",6,"distracted - unfamiliar",20,2,"sneeze",0,"4",4,1
"702",10,"distracted - unfamiliar",1,6,"shape",0,NA,NA,1
"702",10,"distracted - unfamiliar",2,3,"snail",0,"6",6,1
"702",10,"distracted - unfamiliar",3,10,"stick",0,"3",3,1
"702",10,"distracted - unfamiliar",4,1,"sheep",0,"10",10,1
"702",10,"distracted - unfamiliar",5,9,"lung",0,"1",1,1
"702",10,"distracted - unfamiliar",6,6,"carpet",0,"9",9,1
"702",10,"distracted - unfamiliar",7,9,"sponge",0,"6",6,1
"702",10,"distracted - unfamiliar",8,2,"mile",0,"9",9,1
"702",10,"distracted - unfamiliar",9,8,"cork",1,"2",2,1
"702",10,"distracted - unfamiliar",10,7,"slipper",0,"8",8,1
"702",10,"distracted - unfamiliar",11,7,"gate",1,"7",7,1
"702",10,"distracted - unfamiliar",12,5,"oatmeal",0,"7",7,1
"702",10,"distracted - unfamiliar",13,3,"corner",0,"5",5,1
"702",10,"distracted - unfamiliar",14,8,"group",1,"3",3,1
"702",10,"distracted - unfamiliar",15,4,"duel",0,"8",8,1
"702",10,"distracted - unfamiliar",16,2,"scale",0,"4",4,1
"702",10,"distracted - unfamiliar",17,5,"court",1,"2",2,1
"702",10,"distracted - unfamiliar",18,10,"guest",0,"5",5,1
"702",10,"distracted - unfamiliar",19,4,"voter",0,"10",10,1
"702",10,"distracted - unfamiliar",20,1,"frown",0,"4",4,1
"702",14,"distracted - unfamiliar",1,5,"desk",1,NA,NA,1
"702",14,"distracted - unfamiliar",2,3,"taste",0,"5",5,1
"702",14,"distracted - unfamiliar",3,10,"ground",0,"3",3,1
"702",14,"distracted - unfamiliar",4,8,"pupil",0,"10",10,1
"702",14,"distracted - unfamiliar",5,2,"tomb",1,"8",8,1
"702",14,"distracted - unfamiliar",6,10,"beak",1,"2",2,1
"702",14,"distracted - unfamiliar",7,2,"booth",0,"10",10,1
"702",14,"distracted - unfamiliar",8,1,"smoke",0,"2",2,1
"702",14,"distracted - unfamiliar",9,9,"spade",0,"1",1,1
"702",14,"distracted - unfamiliar",10,9,"spot",0,"9",9,1
"702",14,"distracted - unfamiliar",11,4,"page",1,"9",9,1
"702",14,"distracted - unfamiliar",12,3,"tank",0,"4",4,1
"702",14,"distracted - unfamiliar",13,6,"paper",1,"3",3,1
"702",14,"distracted - unfamiliar",14,7,"skate",1,"6",6,1
"702",14,"distracted - unfamiliar",15,1,"pole",0,"7",7,1
"702",14,"distracted - unfamiliar",16,7,"vein",1,"1",1,1
"702",14,"distracted - unfamiliar",17,6,"tribe",1,"7",7,1
"702",14,"distracted - unfamiliar",18,5,"bone",1,"6",6,1
"702",14,"distracted - unfamiliar",19,8,"stool",0,"5",5,1
"702",14,"distracted - unfamiliar",20,4,"message",0,"8",8,1
"702",18,"distracted - unfamiliar",1,9,"skull",1,NA,NA,1
"702",18,"distracted - unfamiliar",2,5,"belt",1,"9",9,1
"702",18,"distracted - unfamiliar",3,2,"breath",1,"5",5,1
"702",18,"distracted - unfamiliar",4,8,"pump",0,"2",2,1
"702",18,"distracted - unfamiliar",5,9,"mouse",1,"8",8,1
"702",18,"distracted - unfamiliar",6,1,"olive",1,"9",9,1
"702",18,"distracted - unfamiliar",7,10,"pedal",0,"1",1,1
"702",18,"distracted - unfamiliar",8,4,"root",1,"10",10,1
"702",18,"distracted - unfamiliar",9,6,"sound",0,"4",4,1
"702",18,"distracted - unfamiliar",10,10,"nail",1,"6",6,1
"702",18,"distracted - unfamiliar",11,3,"cord",1,"10",10,1
"702",18,"distracted - unfamiliar",12,4,"dust",1,"3",3,1
"702",18,"distracted - unfamiliar",13,6,"plate",0,"4",4,1
"702",18,"distracted - unfamiliar",14,1,"cannon",0,"6",6,1
"702",18,"distracted - unfamiliar",15,8,"tube",0,"1",1,1
"702",18,"distracted - unfamiliar",16,7,"spoon",0,"8",8,1
"702",18,"distracted - unfamiliar",17,5,"chart",0,"7",7,1
"702",18,"distracted - unfamiliar",18,3,"chalk",0,"5",5,1
"702",18,"distracted - unfamiliar",19,2,"stump",0,"3",3,1
"702",18,"distracted - unfamiliar",20,7,"labor",0,"2",2,1
"702",22,"distracted - unfamiliar",1,7,"pollen",1,NA,NA,1
"702",22,"distracted - unfamiliar",2,9,"seat",1,"7",7,1
"702",22,"distracted - unfamiliar",3,2,"nation",0,"9",9,1
"702",22,"distracted - unfamiliar",4,3,"foot",1,"2",2,1
"702",22,"distracted - unfamiliar",5,2,"flare",0,"3",3,1
"702",22,"distracted - unfamiliar",6,6,"shopper",1,"2",2,1
"702",22,"distracted - unfamiliar",7,9,"ramp",0,"6",6,1
"702",22,"distracted - unfamiliar",8,5,"straw",1,"9",9,1
"702",22,"distracted - unfamiliar",9,8,"lint",0,"5",5,1
"702",22,"distracted - unfamiliar",10,1,"vase",0,"8",8,1
"702",22,"distracted - unfamiliar",11,4,"square",1,"1",1,1
"702",22,"distracted - unfamiliar",12,3,"state",1,"4",4,1
"702",22,"distracted - unfamiliar",13,10,"cast",0,"3",3,1
"702",22,"distracted - unfamiliar",14,6,"button",0,"10",10,1
"702",22,"distracted - unfamiliar",15,8,"author",0,"6",6,1
"702",22,"distracted - unfamiliar",16,4,"bill",1,"8",8,1
"702",22,"distracted - unfamiliar",17,1,"helmet",1,"4",4,1
"702",22,"distracted - unfamiliar",18,10,"deck",0,"1",1,1
"702",22,"distracted - unfamiliar",19,5,"ghost",0,"10",10,1
"702",22,"distracted - unfamiliar",20,7,"tire",0,"5",5,1
"702",26,"distracted - unfamiliar",1,2,"bunch",1,NA,NA,1
"702",26,"distracted - unfamiliar",2,3,"miner",1,"2",2,1
"702",26,"distracted - unfamiliar",3,7,"sock",1,"3",3,1
"702",26,"distracted - unfamiliar",4,10,"hole",0,"7",7,1
"702",26,"distracted - unfamiliar",5,8,"coil",1,"10",10,1
"702",26,"distracted - unfamiliar",6,5,"puddle",1,"8",8,1
"702",26,"distracted - unfamiliar",7,1,"riddle",1,"5",5,1
"702",26,"distracted - unfamiliar",8,1,"broom",0,"1",1,1
"702",26,"distracted - unfamiliar",9,3,"slide",1,"1",1,1
"702",26,"distracted - unfamiliar",10,4,"wind",0,"3",3,1
"702",26,"distracted - unfamiliar",11,4,"mold",0,"4",4,1
"702",26,"distracted - unfamiliar",12,10,"hero",0,"4",4,1
"702",26,"distracted - unfamiliar",13,5,"cape",1,"10",10,1
"702",26,"distracted - unfamiliar",14,2,"capsule",0,"5",5,1
"702",26,"distracted - unfamiliar",15,6,"graph",1,"2",2,1
"702",26,"distracted - unfamiliar",16,7,"produce",0,"6",6,1
"702",26,"distracted - unfamiliar",17,6,"lotion",0,"7",7,1
"702",26,"distracted - unfamiliar",18,8,"metal",1,"6",6,1
"702",26,"distracted - unfamiliar",19,9,"gravel",0,"8",8,1
"702",26,"distracted - unfamiliar",20,9,"line",1,"9",9,1
"703",7,"divided attention",1,10,"store",0,NA,NA,1
"703",7,"divided attention",2,5,"spade",0,"10",10,1
"703",7,"divided attention",3,1,"drink",0,"5",5,1
"703",7,"divided attention",4,10,"helmet",0,"1",1,1
"703",7,"divided attention",5,8,"cork",0,"10",10,1
"703",7,"divided attention",6,8,"note",0,"8",8,1
"703",7,"divided attention",7,7,"shape",0,"8",8,1
"703",7,"divided attention",8,3,"garlic",0,"7",7,1
